generation_id,fitness,blocks_used,chromosome
99,343,24,"{6,6, 7,7, 2,2,24}([6]2,3,0)([7]0,5,1)([8]3,1,1)([9]1,4,2)([10]2,5,1)([11]4,0,1)([12]5,2,1)([13]3,6,1)([14]7,0,0)([15]1,4,1)([16]5,2,1)([17]9,10,1)([18]8,11,3)([19]0,3,1)([20]8,2,0)([21]13,14,2)([22]10,15,3)([23]19,17,1)([24]3,13,1)([25]15,10,0)([26]6,2,1)([27]17,25,3)([28]15,3,3)([29]18,23,3)([30]19,19,1)([31]13,22,3)([32]5,25,2)([33]21,24,0)([34]5,1,1)([35]4,2,1)([36]3,31,0)([37]33,3,3)([38]20,1,0)([39]25,33,1)([40]30,27,1)([41]35,34,3)([42]30,39,2)([43]29,0,0)([44]29,39,1)([45]39,27,2)([46]29,39,3)([47]40,35,3)([48]0,47,2)([49]42,40,3)([50]40,42,1)([51]45,42,2)([52]46,42,3)([53]40,2,3)([54]44,1,2)(40,49,42,31,41,10)"
99,377,30,"{6,6, 7,7, 2,2,30}([6]2,3,0)([7]0,5,1)([8]3,1,1)([9]1,4,2)([10]2,5,1)([11]4,0,1)([12]5,2,1)([13]3,6,1)([14]7,0,0)([15]1,4,1)([16]5,2,1)([17]9,10,1)([18]8,11,3)([19]0,3,1)([20]8,2,2)([21]13,14,2)([22]7,15,3)([23]19,17,1)([24]3,13,1)([25]15,10,0)([26]6,2,1)([27]23,25,3)([28]15,3,3)([29]18,23,3)([30]19,19,1)([31]13,22,3)([32]5,25,2)([33]21,24,0)([34]5,1,1)([35]4,2,1)([36]3,31,0)([37]33,3,3)([38]20,28,0)([39]25,33,1)([40]30,27,1)([41]35,34,3)([42]30,39,2)([43]29,0,0)([44]29,39,1)([45]39,27,2)([46]29,39,3)([47]40,35,3)([48]0,47,2)([49]42,40,3)([50]40,42,1)([51]45,42,2)([52]46,42,3)([53]40,2,3)([54]44,1,2)(40,49,46,31,41,10)"
100,379,32,"{6,6, 7,7, 2,2,32}([6]5,2,1)([7]3,2,1)([8]0,4,1)([9]1,3,1)([10]5,0,1)([11]1,4,3)([12]4,1,1)([13]7,6,0)([14]6,0,0)([15]10,9,0)([16]12,12,0)([17]4,5,0)([18]9,8,3)([19]11,6,1)([20]12,6,0)([21]0,3,1)([22]19,12,3)([23]13,10,1)([24]15,13,2)([25]13,13,0)([26]16,15,3)([27]23,20,1)([28]16,24,1)([29]18,23,3)([30]23,21,0)([31]13,26,3)([32]21,16,0)([33]1,15,0)([34]2,4,1)([35]29,21,3)([36]29,22,3)([37]1,5,1)([38]25,3,1)([39]33,32,1)([40]21,22,1)([41]34,37,3)([42]3,28,2)([43]2,38,2)([44]28,32,2)([45]39,34,0)([46]29,28,3)([47]27,40,3)([48]37,1,2)([49]44,47,3)([50]2,2,0)([51]42,40,3)([52]2,4,2)([53]45,37,1)([54]45,4,0)(40,49,46,31,41,14)"
100,378,31,"{6,6, 7,7, 2,2,31}([6]5,2,1)([7]3,2,1)([8]0,4,1)([9]1,3,1)([10]5,0,1)([11]1,4,3)([12]4,1,1)([13]7,6,0)([14]6,0,0)([15]10,9,0)([16]12,12,0)([17]4,5,0)([18]9,8,3)([19]11,6,1)([20]12,6,0)([21]0,3,1)([22]19,12,3)([23]13,10,1)([24]15,13,2)([25]13,13,0)([26]16,15,3)([27]23,4,1)([28]16,24,1)([29]18,23,3)([30]23,21,0)([31]13,26,3)([32]21,16,0)([33]1,15,0)([34]2,4,1)([35]29,21,3)([36]29,22,3)([37]1,5,1)([38]25,3,1)([39]33,32,1)([40]21,22,1)([41]34,37,3)([42]3,28,2)([43]2,38,2)([44]28,32,2)([45]39,34,1)([46]29,28,3)([47]27,40,3)([48]37,1,2)([49]44,47,3)([50]2,2,0)([51]42,40,3)([52]2,4,2)([53]45,37,1)([54]45,4,0)(40,49,46,31,41,14)"
100,364,31,"{6,6, 7,7, 2,2,31}([6]5,2,1)([7]3,2,1)([8]0,4,1)([9]1,3,1)([10]5,0,1)([11]1,4,3)([12]4,1,1)([13]7,6,0)([14]6,0,0)([15]10,9,0)([16]12,12,0)([17]4,5,0)([18]9,8,3)([19]11,6,1)([20]12,6,0)([21]0,3,1)([22]19,15,3)([23]13,10,1)([24]15,13,2)([25]13,13,0)([26]16,15,3)([27]23,4,1)([28]16,24,1)([29]18,23,3)([30]23,21,0)([31]13,26,3)([32]21,16,0)([33]1,15,0)([34]2,4,1)([35]29,21,3)([36]29,22,3)([37]1,5,1)([38]22,3,1)([39]33,32,1)([40]21,22,1)([41]34,37,3)([42]3,28,2)([43]2,38,2)([44]28,32,2)([45]39,34,1)([46]29,28,3)([47]27,40,3)([48]37,1,2)([49]44,47,3)([50]2,2,0)([51]42,40,3)([52]2,4,2)([53]45,37,1)([54]45,4,0)(40,49,46,31,41,14)"
100,378,31,"{6,6, 7,7, 2,2,31}([6]5,2,1)([7]3,2,1)([8]0,4,1)([9]1,3,1)([10]5,0,1)([11]1,4,3)([12]4,1,1)([13]7,6,0)([14]6,0,0)([15]10,9,0)([16]12,12,0)([17]4,5,0)([18]9,8,3)([19]11,6,1)([20]12,6,0)([21]0,3,1)([22]19,12,3)([23]13,10,1)([24]15,13,2)([25]13,13,0)([26]16,15,3)([27]23,4,1)([28]16,24,1)([29]18,23,3)([30]23,21,0)([31]13,26,3)([32]21,16,0)([33]1,15,0)([34]2,4,1)([35]29,21,3)([36]29,22,3)([37]1,5,1)([38]25,3,1)([39]33,32,1)([40]21,22,1)([41]34,37,3)([42]3,28,2)([43]2,38,2)([44]28,32,2)([45]39,34,1)([46]29,28,3)([47]27,40,3)([48]37,42,2)([49]44,47,3)([50]2,2,0)([51]42,40,3)([52]2,4,2)([53]45,37,1)([54]45,4,0)(40,49,46,31,41,14)"
100,374,31,"{6,6, 7,7, 2,2,31}([6]5,2,1)([7]3,2,1)([8]0,4,1)([9]1,3,1)([10]5,0,1)([11]1,4,3)([12]4,1,1)([13]7,6,0)([14]6,0,0)([15]10,9,0)([16]12,12,0)([17]4,5,0)([18]9,8,3)([19]11,7,1)([20]12,6,0)([21]0,3,1)([22]19,12,3)([23]13,10,1)([24]15,13,2)([25]13,13,0)([26]16,15,3)([27]23,4,1)([28]16,24,1)([29]18,23,3)([30]23,21,0)([31]13,26,3)([32]21,16,0)([33]1,15,0)([34]2,4,1)([35]29,21,3)([36]29,22,3)([37]1,5,1)([38]25,3,1)([39]33,32,1)([40]21,22,1)([41]34,37,3)([42]3,28,2)([43]2,38,2)([44]28,32,2)([45]39,34,1)([46]29,28,3)([47]27,40,3)([48]37,1,2)([49]44,47,3)([50]2,2,0)([51]42,40,3)([52]2,4,2)([53]45,37,1)([54]45,4,0)(40,49,46,31,41,14)"
100,378,31,"{6,6, 7,7, 2,2,31}([6]5,2,1)([7]3,2,1)([8]0,4,1)([9]1,3,1)([10]5,0,1)([11]1,4,3)([12]4,1,1)([13]7,6,0)([14]6,0,0)([15]10,9,0)([16]12,12,0)([17]4,5,0)([18]9,8,3)([19]11,6,1)([20]12,6,0)([21]0,3,1)([22]19,12,3)([23]13,10,1)([24]15,13,2)([25]13,13,0)([26]16,15,3)([27]23,4,1)([28]16,24,1)([29]18,23,3)([30]23,21,0)([31]13,26,3)([32]21,16,0)([33]1,15,0)([34]2,4,1)([35]29,21,3)([36]29,22,3)([37]1,5,1)([38]25,3,1)([39]33,32,1)([40]21,22,1)([41]34,37,3)([42]3,28,2)([43]2,38,2)([44]28,32,2)([45]39,34,1)([46]29,28,3)([47]27,40,3)([48]37,1,2)([49]44,47,3)([50]2,2,0)([51]42,40,3)([52]2,4,2)([53]45,37,1)([54]45,4,0)(40,49,46,31,41,14)"
101,379,34,"{6,6, 7,7, 2,2,34}([6]4,1,1)([7]4,0,1)([8]4,2,1)([9]2,1,3)([10]2,3,1)([11]0,5,1)([12]3,1,1)([13]10,2,0)([14]12,10,1)([15]0,0,2)([16]6,8,0)([17]7,11,0)([18]2,5,1)([19]11,6,1)([20]8,8,2)([21]11,16,2)([22]11,13,1)([23]17,12,3)([24]3,1,3)([25]9,2,1)([26]10,19,2)([27]14,4,2)([28]22,16,3)([29]16,23,2)([30]16,26,1)([31]13,21,3)([32]0,3,1)([33]22,23,3)([34]32,30,1)([35]29,26,2)([36]5,1,1)([37]30,21,1)([38]32,30,1)([39]20,5,0)([40]32,28,1)([41]39,36,3)([42]5,33,1)([43]30,32,2)([44]30,31,2)([45]40,30,3)([46]33,37,3)([47]27,40,1)([48]42,44,2)([49]43,47,3)([50]34,47,2)([51]36,37,3)([52]44,42,3)([53]43,5,1)([54]5,44,0)(50,49,46,31,41,18)"
101,356,34,"{6,6, 7,7, 2,2,34}([6]0,1,1)([7]4,0,1)([8]4,2,1)([9]2,1,3)([10]2,3,1)([11]0,5,1)([12]3,1,1)([13]10,2,0)([14]12,10,1)([15]0,0,2)([16]6,8,0)([17]7,11,0)([18]2,5,1)([19]11,6,1)([20]8,8,2)([21]11,16,2)([22]11,13,1)([23]17,12,3)([24]3,1,3)([25]9,2,1)([26]10,19,2)([27]14,4,2)([28]22,16,3)([29]16,23,2)([30]16,26,1)([31]13,21,3)([32]0,3,1)([33]22,23,3)([34]32,30,1)([35]29,23,2)([36]5,1,1)([37]30,21,1)([38]32,30,1)([39]20,5,0)([40]32,28,1)([41]39,36,3)([42]5,33,1)([43]40,32,2)([44]30,34,2)([45]40,30,3)([46]33,37,3)([47]27,40,1)([48]42,44,2)([49]43,47,3)([50]34,47,2)([51]36,37,3)([52]44,42,3)([53]43,5,1)([54]5,44,0)(50,49,46,31,41,18)"
101,379,34,"{6,6, 7,7, 2,2,34}([6]4,1,1)([7]4,0,1)([8]4,2,1)([9]2,1,3)([10]2,3,1)([11]0,5,1)([12]3,1,1)([13]10,2,0)([14]12,10,1)([15]0,0,2)([16]6,8,0)([17]7,11,0)([18]2,5,1)([19]11,6,1)([20]8,8,2)([21]11,16,2)([22]11,13,1)([23]17,12,3)([24]3,1,3)([25]9,2,1)([26]10,19,2)([27]14,4,2)([28]22,16,3)([29]16,23,2)([30]16,26,1)([31]13,21,3)([32]0,3,1)([33]22,23,3)([34]32,30,1)([35]29,26,2)([36]5,1,1)([37]30,21,1)([38]32,30,1)([39]20,5,0)([40]32,28,1)([41]39,36,3)([42]5,33,1)([43]30,32,2)([44]30,34,2)([45]40,30,3)([46]33,37,3)([47]27,40,1)([48]42,44,2)([49]43,47,3)([50]34,47,2)([51]36,37,3)([52]44,42,3)([53]43,5,1)([54]5,44,0)(50,49,46,31,41,18)"
101,321,34,"{6,6, 7,7, 2,2,34}([6]4,1,1)([7]4,0,1)([8]4,2,1)([9]2,1,3)([10]2,3,1)([11]0,5,1)([12]5,1,1)([13]10,2,0)([14]12,10,1)([15]0,0,2)([16]6,8,0)([17]7,11,0)([18]2,5,1)([19]11,6,3)([20]8,8,2)([21]11,16,2)([22]11,13,1)([23]17,12,3)([24]3,1,3)([25]9,2,1)([26]10,19,2)([27]14,4,2)([28]22,16,3)([29]16,23,2)([30]16,26,1)([31]13,21,3)([32]0,3,1)([33]22,23,3)([34]32,30,1)([35]29,26,2)([36]5,1,2)([37]30,21,1)([38]32,30,1)([39]20,5,0)([40]32,28,1)([41]39,36,3)([42]5,33,1)([43]30,32,2)([44]30,34,2)([45]40,30,3)([46]33,37,3)([47]27,40,1)([48]42,44,2)([49]43,47,3)([50]34,47,2)([51]36,37,3)([52]44,42,3)([53]43,5,1)([54]5,44,0)(50,49,46,31,41,18)"
101,380,34,"{6,6, 7,7, 2,2,34}([6]4,1,1)([7]4,0,1)([8]4,2,1)([9]2,1,3)([10]2,3,1)([11]0,5,1)([12]3,1,1)([13]10,2,0)([14]12,10,1)([15]0,0,2)([16]6,8,0)([17]7,11,0)([18]2,5,1)([19]11,6,1)([20]8,8,2)([21]11,16,2)([22]11,13,1)([23]17,12,3)([24]3,1,3)([25]9,2,1)([26]10,19,2)([27]14,4,2)([28]22,16,3)([29]16,23,2)([30]16,26,1)([31]26,21,3)([32]0,3,1)([33]22,23,3)([34]32,30,1)([35]29,26,2)([36]5,1,1)([37]30,21,1)([38]32,30,1)([39]20,5,0)([40]32,28,1)([41]39,36,3)([42]5,33,1)([43]30,32,2)([44]30,34,2)([45]40,30,3)([46]33,37,3)([47]27,40,1)([48]42,44,2)([49]43,47,3)([50]34,47,2)([51]36,37,3)([52]44,42,3)([53]43,5,1)([54]5,44,0)(50,49,46,31,41,18)"
101,379,34,"{6,6, 7,7, 2,2,34}([6]4,1,1)([7]4,0,1)([8]4,2,1)([9]2,1,3)([10]2,3,1)([11]0,5,1)([12]3,1,1)([13]10,2,0)([14]12,10,1)([15]0,0,2)([16]6,8,0)([17]7,11,0)([18]2,5,1)([19]11,6,1)([20]8,8,2)([21]11,16,2)([22]11,13,1)([23]17,12,3)([24]3,1,3)([25]9,2,1)([26]10,19,2)([27]14,4,2)([28]22,16,3)([29]16,23,2)([30]16,26,1)([31]13,21,3)([32]0,3,1)([33]22,23,3)([34]32,30,1)([35]29,26,2)([36]5,1,1)([37]30,21,1)([38]32,30,1)([39]20,5,0)([40]32,28,1)([41]39,36,3)([42]5,33,1)([43]30,32,2)([44]30,34,2)([45]40,30,3)([46]33,37,3)([47]27,40,1)([48]42,44,2)([49]43,47,3)([50]34,47,2)([51]36,37,3)([52]44,42,3)([53]43,5,1)([54]5,44,0)(50,49,46,31,41,18)"
102,376,33,"{6,6, 7,7, 2,2,33}([6]4,0,1)([7]3,3,0)([8]4,1,1)([9]0,5,1)([10]2,3,1)([11]1,0,2)([12]1,3,1)([13]0,3,2)([14]8,4,0)([15]5,11,1)([16]12,8,0)([17]10,9,1)([18]6,5,2)([19]6,12,3)([20]10,9,2)([21]3,0,1)([22]8,19,1)([23]1,10,0)([24]0,3,1)([25]14,17,2)([26]10,0,0)([27]19,17,3)([28]14,20,1)([29]24,18,2)([30]2,5,1)([31]2,4,1)([32]25,20,3)([33]1,5,1)([34]29,27,3)([35]25,21,1)([36]31,25,0)([37]21,24,2)([38]32,33,1)([39]33,27,1)([40]30,1,0)([41]31,33,3)([42]28,27,3)([43]35,34,1)([44]38,32,2)([45]28,33,0)([46]28,28,2)([47]36,35,1)([48]47,46,2)([49]37,43,3)([50]47,43,2)([51]44,36,1)([52]42,40,0)([53]47,43,0)([54]40,44,1)(50,49,42,44,41,40)"
102,360,33,"{6,6, 7,7, 2,2,33}([6]4,0,1)([7]3,3,0)([8]4,1,1)([9]2,5,1)([10]2,3,1)([11]1,0,2)([12]1,3,1)([13]0,3,2)([14]8,4,0)([15]5,11,1)([16]12,8,3)([17]10,9,1)([18]6,5,2)([19]6,12,3)([20]10,9,2)([21]3,0,1)([22]8,19,1)([23]1,10,0)([24]0,3,1)([25]14,17,2)([26]10,0,0)([27]19,17,3)([28]14,20,1)([29]24,18,2)([30]2,5,1)([31]2,4,1)([32]25,20,3)([33]1,5,1)([34]29,27,3)([35]25,21,1)([36]31,25,0)([37]28,24,2)([38]32,33,1)([39]33,27,1)([40]30,1,0)([41]31,33,3)([42]28,27,3)([43]35,34,1)([44]38,32,2)([45]28,33,0)([46]28,28,2)([47]36,35,1)([48]47,46,2)([49]37,43,3)([50]47,43,2)([51]44,36,1)([52]42,40,0)([53]47,43,0)([54]40,44,1)(50,49,42,44,41,40)"
102,331,33,"{6,6, 7,7, 2,2,33}([6]4,0,1)([7]3,3,0)([8]4,1,1)([9]3,5,1)([10]2,3,1)([11]1,0,2)([12]1,3,1)([13]0,3,2)([14]8,4,0)([15]1,11,1)([16]12,8,3)([17]10,9,1)([18]6,5,2)([19]6,12,3)([20]10,9,2)([21]3,0,1)([22]8,19,1)([23]1,10,0)([24]0,3,1)([25]14,17,2)([26]10,0,0)([27]19,17,3)([28]14,20,1)([29]24,18,2)([30]2,5,1)([31]2,4,1)([32]25,20,3)([33]1,5,1)([34]29,27,3)([35]25,21,1)([36]31,25,0)([37]28,24,2)([38]32,33,1)([39]33,27,1)([40]30,1,0)([41]31,33,3)([42]28,27,3)([43]35,34,1)([44]38,32,2)([45]28,33,0)([46]28,28,2)([47]36,35,1)([48]47,46,2)([49]37,43,3)([50]47,0,2)([51]44,36,1)([52]42,40,0)([53]47,43,0)([54]40,44,1)(50,49,42,44,41,40)"
102,381,33,"{6,6, 7,7, 2,2,33}([6]4,0,1)([7]3,3,0)([8]4,1,1)([9]0,5,1)([10]2,3,1)([11]1,0,2)([12]1,3,1)([13]0,3,2)([14]8,4,0)([15]5,11,1)([16]12,8,3)([17]10,9,1)([18]6,5,2)([19]6,12,3)([20]10,9,2)([21]3,0,1)([22]8,19,1)([23]1,10,0)([24]0,3,1)([25]14,17,2)([26]10,0,0)([27]19,17,3)([28]14,20,1)([29]24,18,2)([30]2,5,1)([31]2,4,1)([32]25,20,3)([33]1,5,1)([34]29,27,3)([35]25,21,1)([36]31,25,0)([37]28,24,2)([38]31,33,1)([39]33,27,1)([40]30,1,0)([41]31,33,3)([42]28,27,3)([43]35,34,1)([44]38,32,2)([45]28,33,0)([46]28,28,2)([47]36,35,1)([48]47,46,2)([49]37,43,3)([50]47,43,2)([51]44,36,1)([52]42,40,0)([53]47,43,0)([54]40,44,1)(50,49,42,44,41,40)"
102,317,33,"{6,6, 7,7, 2,2,33}([6]4,0,1)([7]3,3,0)([8]4,1,1)([9]0,5,1)([10]2,3,1)([11]1,0,2)([12]1,3,1)([13]0,3,2)([14]8,4,0)([15]5,11,1)([16]12,8,3)([17]10,9,1)([18]6,5,2)([19]6,12,3)([20]10,9,2)([21]3,0,1)([22]8,19,1)([23]1,10,0)([24]0,3,1)([25]14,17,2)([26]10,0,0)([27]19,17,3)([28]14,20,2)([29]24,18,2)([30]2,5,1)([31]2,4,1)([32]21,20,3)([33]1,5,1)([34]29,27,3)([35]25,21,1)([36]31,25,0)([37]28,24,2)([38]32,20,1)([39]33,27,1)([40]30,1,0)([41]31,33,3)([42]28,27,3)([43]35,34,1)([44]38,32,2)([45]28,33,0)([46]28,28,2)([47]36,35,1)([48]47,46,2)([49]37,43,3)([50]47,43,2)([51]44,36,1)([52]42,40,0)([53]47,43,0)([54]40,44,1)(50,49,42,44,41,40)"
102,380,33,"{6,6, 7,7, 2,2,33}([6]4,0,1)([7]3,3,0)([8]4,1,1)([9]0,5,1)([10]2,3,1)([11]1,0,2)([12]1,3,1)([13]0,3,2)([14]8,4,0)([15]5,11,1)([16]12,8,3)([17]10,9,1)([18]6,5,2)([19]6,12,3)([20]10,9,2)([21]3,0,1)([22]8,19,1)([23]1,10,0)([24]0,3,1)([25]14,17,2)([26]10,0,0)([27]19,17,3)([28]14,20,1)([29]24,18,2)([30]2,5,1)([31]2,4,1)([32]25,20,3)([33]1,5,1)([34]29,27,3)([35]25,21,1)([36]31,25,0)([37]28,24,2)([38]32,33,1)([39]33,27,1)([40]30,1,0)([41]31,33,3)([42]28,27,3)([43]35,34,1)([44]38,32,2)([45]28,33,0)([46]28,28,2)([47]36,35,1)([48]47,46,2)([49]37,43,3)([50]47,43,2)([51]44,36,1)([52]42,40,0)([53]47,43,0)([54]40,44,1)(50,49,42,44,41,40)"
103,382,31,"{6,6, 7,7, 2,2,31}([6]4,0,1)([7]5,3,1)([8]4,1,1)([9]0,5,1)([10]2,3,1)([11]5,3,2)([12]1,3,1)([13]0,7,2)([14]8,10,0)([15]5,0,2)([16]2,8,1)([17]10,9,1)([18]6,6,1)([19]6,12,3)([20]10,9,2)([21]3,0,1)([22]3,0,1)([23]18,6,2)([24]0,3,1)([25]14,17,2)([26]10,5,0)([27]19,17,3)([28]14,20,1)([29]24,0,3)([30]2,5,1)([31]2,4,1)([32]25,20,3)([33]1,5,1)([34]0,27,3)([35]25,21,1)([36]31,25,0)([37]28,24,2)([38]31,33,1)([39]33,4,1)([40]30,1,0)([41]31,33,3)([42]28,27,3)([43]35,34,1)([44]38,32,3)([45]3,30,0)([46]27,32,3)([47]36,35,1)([48]34,35,0)([49]37,43,3)([50]47,43,2)([51]45,36,3)([52]42,0,1)([53]4,43,2)([54]39,44,1)(50,49,42,44,41,40)"
103,340,31,"{6,6, 7,7, 2,2,31}([6]4,0,1)([7]5,3,1)([8]4,1,1)([9]0,5,1)([10]2,3,1)([11]5,3,2)([12]1,3,1)([13]0,7,2)([14]8,10,0)([15]5,0,2)([16]2,8,1)([17]10,9,1)([18]6,6,1)([19]6,12,3)([20]10,9,2)([21]3,0,1)([22]3,0,1)([23]18,6,2)([24]0,3,3)([25]14,17,2)([26]10,5,0)([27]19,17,3)([28]14,20,1)([29]24,0,3)([30]2,5,1)([31]2,4,1)([32]25,20,3)([33]1,5,1)([34]0,27,3)([35]25,21,1)([36]31,25,0)([37]28,24,2)([38]31,33,1)([39]33,4,1)([40]30,1,0)([41]31,33,3)([42]28,27,3)([43]35,34,1)([44]38,32,2)([45]3,30,0)([46]27,40,3)([47]36,35,1)([48]34,35,0)([49]37,43,3)([50]47,43,2)([51]45,36,3)([52]42,0,1)([53]4,43,2)([54]39,44,1)(50,49,42,44,41,40)"
103,381,31,"{6,6, 7,7, 2,2,31}([6]4,0,1)([7]5,3,1)([8]4,1,1)([9]0,5,1)([10]2,3,1)([11]5,3,2)([12]1,3,1)([13]0,7,2)([14]8,10,0)([15]5,0,2)([16]2,8,1)([17]10,9,1)([18]6,6,1)([19]6,12,3)([20]10,9,2)([21]3,0,1)([22]3,0,1)([23]18,6,2)([24]0,3,1)([25]14,17,2)([26]10,5,0)([27]19,17,3)([28]14,20,1)([29]24,0,3)([30]2,5,1)([31]2,4,1)([32]25,20,3)([33]1,5,1)([34]0,27,3)([35]25,21,1)([36]31,25,0)([37]28,24,2)([38]31,33,1)([39]33,4,1)([40]30,1,0)([41]31,33,3)([42]28,27,3)([43]35,34,1)([44]38,32,2)([45]3,30,0)([46]27,40,3)([47]36,35,1)([48]34,35,0)([49]37,43,3)([50]47,43,2)([51]45,36,3)([52]42,0,1)([53]4,43,2)([54]39,44,1)(50,49,42,44,41,40)"
103,365,31,"{6,6, 7,7, 2,2,31}([6]4,0,1)([7]5,3,1)([8]4,1,1)([9]0,5,1)([10]2,3,1)([11]5,3,2)([12]1,3,1)([13]0,7,2)([14]8,10,0)([15]5,0,2)([16]2,8,1)([17]10,9,1)([18]6,6,1)([19]6,12,3)([20]10,9,2)([21]3,0,1)([22]3,0,1)([23]18,6,2)([24]0,3,1)([25]14,17,2)([26]10,5,0)([27]19,17,3)([28]14,20,1)([29]24,0,3)([30]2,5,0)([31]2,4,1)([32]25,20,3)([33]1,5,1)([34]0,27,3)([35]25,21,1)([36]31,25,0)([37]28,24,2)([38]31,33,1)([39]33,4,1)([40]30,1,0)([41]31,33,3)([42]28,27,3)([43]35,34,1)([44]38,32,2)([45]3,30,0)([46]27,40,3)([47]36,35,1)([48]34,35,0)([49]37,43,3)([50]47,43,2)([51]45,36,3)([52]42,0,1)([53]4,43,2)([54]39,44,1)(50,49,42,44,41,40)"
103,362,30,"{6,6, 7,7, 2,2,30}([6]4,0,1)([7]5,3,1)([8]4,1,1)([9]0,5,1)([10]2,3,1)([11]5,3,2)([12]1,3,1)([13]0,7,2)([14]8,10,0)([15]5,0,2)([16]2,8,1)([17]10,9,1)([18]6,6,1)([19]6,12,3)([20]10,9,2)([21]3,0,1)([22]3,0,1)([23]18,6,2)([24]0,3,1)([25]14,17,2)([26]10,5,0)([27]19,17,3)([28]14,3,1)([29]24,0,3)([30]2,5,1)([31]2,4,1)([32]25,20,3)([33]1,5,1)([34]0,27,3)([35]25,21,1)([36]31,25,0)([37]28,24,2)([38]31,33,1)([39]33,4,1)([40]30,1,0)([41]31,33,3)([42]28,27,3)([43]35,34,1)([44]37,32,2)([45]3,30,0)([46]27,40,3)([47]36,35,1)([48]34,35,0)([49]37,43,3)([50]47,43,2)([51]45,36,3)([52]42,0,1)([53]4,43,2)([54]39,44,1)(50,49,42,44,41,40)"
103,372,31,"{6,6, 7,7, 2,2,31}([6]4,0,1)([7]5,3,1)([8]4,1,1)([9]0,5,1)([10]2,3,1)([11]5,3,2)([12]1,3,1)([13]0,7,2)([14]8,10,0)([15]5,0,2)([16]2,8,1)([17]10,9,1)([18]6,6,1)([19]6,12,3)([20]10,9,2)([21]3,0,1)([22]3,0,1)([23]18,6,2)([24]0,3,1)([25]14,17,2)([26]10,5,0)([27]19,17,3)([28]14,20,1)([29]24,0,3)([30]2,5,1)([31]2,4,1)([32]25,20,3)([33]1,5,1)([34]32,27,3)([35]25,21,1)([36]31,25,0)([37]28,24,2)([38]31,33,1)([39]33,4,1)([40]30,1,0)([41]31,33,3)([42]28,27,3)([43]35,34,1)([44]38,32,2)([45]3,30,0)([46]27,40,3)([47]36,35,1)([48]34,35,0)([49]37,43,3)([50]47,43,2)([51]45,36,3)([52]42,0,1)([53]4,43,2)([54]39,44,1)(50,49,42,44,41,40)"
104,368,37,"{6,6, 7,7, 2,2,37}([6]3,1,1)([7]5,1,1)([8]2,3,1)([9]4,1,1)([10]4,0,1)([11]4,1,1)([12]5,0,1)([13]5,11,1)([14]0,5,1)([15]7,4,3)([16]3,11,2)([17]2,4,1)([18]0,0,2)([19]12,8,1)([20]14,8,2)([21]10,6,3)([22]4,4,0)([23]4,18,0)([24]4,13,1)([25]9,19,3)([26]13,18,0)([27]24,2,1)([28]23,3,0)([29]15,26,3)([30]18,3,1)([31]26,17,2)([32]15,17,3)([33]25,13,2)([34]22,31,0)([35]33,20,3)([36]33,20,1)([37]23,3,3)([38]21,27,2)([39]22,28,3)([40]33,30,1)([41]29,40,1)([42]36,38,3)([43]34,32,3)([44]27,35,3)([45]30,36,2)([46]33,37,3)([47]2,5,1)([48]4,34,2)([49]39,44,0)([50]3,4,1)([51]0,46,2)([52]2,40,1)([53]1,3,1)([54]45,45,3)(41,54,42,44,43,47)"
104,382,37,"{6,6, 7,7, 2,2,37}([6]3,1,1)([7]5,1,1)([8]2,3,1)([9]4,1,1)([10]4,0,1)([11]4,1,1)([12]5,0,1)([13]5,11,1)([14]0,5,1)([15]7,4,3)([16]3,3,2)([17]2,4,1)([18]0,0,2)([19]12,8,1)([20]14,8,2)([21]10,6,3)([22]4,4,0)([23]4,18,0)([24]4,13,1)([25]9,19,3)([26]13,18,0)([27]24,2,1)([28]23,3,0)([29]15,26,3)([30]18,3,1)([31]26,17,2)([32]15,17,3)([33]25,13,2)([34]22,31,0)([35]33,20,3)([36]33,20,1)([37]23,3,3)([38]21,27,2)([39]22,28,3)([40]33,30,1)([41]29,40,1)([42]36,38,3)([43]34,32,3)([44]27,35,3)([45]30,36,2)([46]33,37,3)([47]2,5,1)([48]4,34,2)([49]39,44,0)([50]3,4,1)([51]0,46,2)([52]2,40,1)([53]1,3,1)([54]45,41,3)(41,54,42,44,43,47)"
104,383,37,"{6,6, 7,7, 2,2,37}([6]3,1,1)([7]5,1,1)([8]2,3,1)([9]4,1,1)([10]4,0,1)([11]4,1,1)([12]5,0,1)([13]5,11,1)([14]0,5,1)([15]7,4,3)([16]3,11,2)([17]2,4,1)([18]0,0,2)([19]12,8,1)([20]14,8,2)([21]10,6,3)([22]4,4,0)([23]4,18,0)([24]4,13,1)([25]9,19,3)([26]13,18,0)([27]24,2,1)([28]23,3,0)([29]15,26,3)([30]18,3,1)([31]26,17,2)([32]15,17,3)([33]25,13,2)([34]22,31,0)([35]25,20,3)([36]33,20,1)([37]23,3,3)([38]21,27,2)([39]22,28,3)([40]33,30,1)([41]29,40,1)([42]36,38,3)([43]34,32,3)([44]27,35,3)([45]30,36,2)([46]33,37,3)([47]2,5,1)([48]4,34,2)([49]39,44,0)([50]3,4,1)([51]0,46,2)([52]2,40,1)([53]1,3,1)([54]45,41,3)(41,54,42,44,43,47)"
